date,high,low,open,close,volume,quoteVolume,weightedAverage
1642046100,3336.54112535,3335.48366842,3336.37430455,3336.42528119,16.68463489,0.00500125,3336.09295575
1642046400,3343.80920515,3338.7632433,3338.7632433,3342.45223334,7100.66728464,2.12391238,3343.20160827
1642046700,3343.77922021,3342.44442435,3343.77922021,3343.16972379,17059.40999753,5.10301182,3343.00812917
1642047000,3344.66217138,3340.26375893,3344.14407209,3341.07956651,4345.39591984,1.30049572,3341.3381167
1642047300,3352.6,3341.51482547,3341.51482547,3345.23297802,318.69019916,0.09518948,3347.95608886
1642047600,3346.94265476,3343.3292113,3346.42246862,3343.3292113,380.46001028,0.1137544,3344.57401456
1642047900,3347.62832381,3343.81758828,3343.81758828,3347.46654087,165.48965943,0.04945962,3345.95493113
1642048200,3347.54806992,3344.5433209,3347.54806992,3344.96086592,317.97831522,0.09502414,3346.28985036
1642048500,3348.22013676,3345.71356466,3345.7971617,3347.35092915,534.56363623,0.15974837,3346.28538766
1642048800,3349.64835258,3346.95641437,3349.64835258,3347.30264322,117.65807169,0.03515173,3347.14882307
1642049100,3346.8014024,3339.44846494,3346.8014024,3339.44846494,12953.82162817,3.87498692,3342.93299451
1642049400,3339.54038558,3334.69811403,3337.09519755,3339.54038558,19167.12633186,5.74359521,3337.13042633
1642049700,3339.60807035,3335.49661003,3338.75462476,3335.49661003,4836.92044199,1.44838251,3339.53248441
1642050000,3342.86757006,3336.39,3336.4954235,3341.4,25230.07401247,7.55508561,3339.48221302
1642050300,3338.84482721,3329.5490876,3338.84482721,3331.97175457,27858.08045688,8.35997888,3332.31469322
1642050600,3332.20023744,3324.02894499,3331.88845528,3324.02894499,716.04609721,0.21491597,3331.7491353
1642050900,3328.4680395,3323.94583926,3324.02894499,3328.4680395,193.71827763,0.05824697,3325.80866672
1642051200,3332.53342409,3326.66024064,3329.28406196,3328.61452801,4588.5331928,1.37778393,3330.37212359
1642051500,3337.08424505,3331.06682629,3331.06682629,3335.95012169,485.0157897,0.14547081,3334.11073812
1642051800,3339,3332.85032946,3337.27162198,3333.8305166,10389.79287548,3.11215776,3338.45314945
1642052100,3336.96835862,3333.66382715,3333.66382715,3336.96835862,29.4612131,0.00883186,3335.78805693
1642052400,3336.99794402,3332.01088669,3336.46784463,3333.05802777,81.84651663,0.02453239,3336.26347201
1642052700,3335.60495473,3331.24563167,3333.2330639,3335.52156043,2185.51993954,0.65546956,3334.28136547
1642053000,3341.07694887,3335.77143448,3335.77143448,3340.54820709,577.0907088,0.17283882,3338.89521351
1642053300,3341.52245847,3336.9672872,3341.1051144,3336.9672872,16813.31605397,5.03226567,3341.10262782
1642053600,3340.35378244,3335.63141697,3336.88386302,3340.35378244,20.7955867,0.00623021,3337.86288235
1642053900,3341.1,3337.10130956,3340.445348,3337.10130956,329.10925048,0.09852125,3340.49000069
1642054200,3339.44131192,3335.54524432,3336.00834168,3338.65715126,203.31417509,0.06093701,3336.46457368
1642054500,3342.1,3338.34421173,3338.34421173,3342.1,219.87156552,0.06580787,3341.11354037
1642054800,3341.93289928,3340.32573854,3341.78854581,3340.91034249,37.02156512,0.01108103,3340.98591201
1642055100,3340.36281361,3339.53734839,3340.36281361,3339.53734839,60.6847878,0.01816866,3340.08054559
1642055400,3339.84150143,3338.51117942,3339.53734839,3339.84150143,726.75210174,0.21767188,3338.75051635
1642055700,3343.29817583,3340.00849564,3340.00849564,3343.29817583,636.6267826,0.19047272,3342.35150629
1642056000,3342.85784192,3337.23481586,3342.85784192,3337.23481586,2154.25559478,0.64473224,3341.31824209
1642056300,3338.5199513,3335.3824463,3337.53747647,3335.3824463,189.66563016,0.05682858,3337.50430089
1642056600,3336.85159615,3334.53134119,3335.86906763,3334.80692269,715.28546157,0.21442567,3335.82010761
1642056900,3343.38154974,3335.08033048,3335.08033048,3341.87789793,332.17522486,0.09951233,3338.03082352
1642057200,3342.28209692,3337.40740444,3341.37683956,3338.95733058,320.98407378,0.09610381,3339.97240882
1642057500,3340.82080921,3336.47384733,3338.95733058,3340.69222037,505.8896706,0.15146875,3339.89466876
1642057800,3342.14036899,3340.41364282,3342.14036899,3341.55573171,682.78984828,0.20432995,3341.60434282
1642058100,3343.48500027,3339.8206495,3340.68819061,3343.48500027,2320.87781719,0.69475368,3340.57650072
1642058400,3345.81892137,3342.27622776,3343.88283047,3345.54780543,279.74863411,0.08362463,3345.2899476
1642058700,3347.76266881,3342.83214781,3347.76266881,3344.97293093,5398.97228775,1.61374098,3345.62507531
1642059000,3347.54073194,3340.03038159,3344.72206422,3340.03038159,1773.98371322,0.52998934,3347.20640462
1642059300,3340.03038159,3335.92625453,3340.03038159,3336.07127404,24152.47624941,7.23609911,3337.77576595
1642059600,3335.82107441,3332.42807447,3335.82107441,3332.84465722,121.11004786,0.03632899,3333.70258463
1642059900,3336.45551076,3332.63406552,3332.63406552,3336.45551076,2030.95937075,0.6093901,3332.77381886
1642060200,3338.09272225,3336.23784497,3336.72784262,3337.39031537,2607.74490097,0.78144878,3337.06439592
1642060500,3338.79512004,3337.70344513,3337.70344513,3338.433943,1263.88172001,0.37854702,3338.77075564
1642060800,3340.68802311,3336.10667965,3338.43394301,3337.40209173,3276.67605027,0.98161609,3338.04231986
1642061100,3343.50231338,3338.90516928,3338.90516928,3343.50231338,155.40595728,0.04652088,3340.5635767
1642061400,3347.9,3344.11373105,3344.11373105,3347.9,1285.14850595,0.3840125,3346.63196108
1642061700,3349.10000001,3347.98002748,3348.04999999,3347.98002748,1912.11112932,0.57096139,3348.93245464
1642062000,3350,3345.17383929,3348.89383013,3345.17383929,7007.73908649,2.09271518,3348.63489951
1642062300,3346.49789351,3343.2683176,3343.2683176,3346.49789351,3982.01332002,1.18996655,3346.32374332
1642062600,3353.5307499,3345.33118742,3345.33118742,3353.5307499,212.33149371,0.06336484,3350.93553017
1642062900,3355.9356339,3350.74797929,3353.65414686,3350.74797929,4696.96965159,1.39996114,3355.07144976
1642063200,3353.4787741,3349.93512393,3351.84352363,3352.98565809,4172.52714434,1.24435871,3353.15460952
1642063500,3353.49866396,3350.31908055,3353.49866396,3351.3071032,11322.37151196,3.37865583,3351.14675233
1642063800,3353.06356404,3350.09376316,3351.58830129,3350.81896076,16275.47602954,4.85411327,3352.92464849
1642064100,3356.20707942,3351.05889671,3351.05889671,3356.20707942,7306.16891899,2.17705686,3355.98442706
1642064400,3356.12616811,3352.59937742,3356.12616811,3352.59937742,29614.75193664,8.83018615,3353.80833807
1642064700,3352.75573377,3347.9,3352.75573377,3350.53999999,941.74094734,0.28093256,3352.19579867
1642065000,3352.10991991,3350.2,3350.74359543,3350.44781973,37.1999035,0.01110224,3350.66648748
1642065300,3350.2,3346.57,3350.2,3346.91,571.98775111,0.17075374,3349.7816863
1642065600,3348.47849397,3346.90475774,3346.91,3348.47849397,1045.44899962,0.31236104,3346.92508267
1642065900,3367.74170081,3348.03114029,3348.03114029,3365.00750247,31854.01825102,9.46943912,3363.87592204
1642066200,3373.66973687,3367.15300059,3367.36225353,3369.90710802,7504.86265896,2.22539341,3372.37570006
1642066500,3370.7,3366.22063639,3370.7,3366.97174804,11440.63288247,3.3962005,3368.65649789
1642066800,3366.51202731,3357.18086366,3366.51202731,3357.83753365,2476.18070453,0.73603223,3364.22863511
1642067100,3358.46628265,3356.84,3358.2,3357.58105287,54.89447127,0.01634842,3357.78450027
1642067400,3361.10133774,3355.01,3355.70000001,3361.10133774,4787.96513492,1.42536135,3359.12373021
1642067700,3361.47685656,3359.37976034,3360.37466396,3359.73546641,801.99478157,0.23863453,3360.76586057
1642068000,3365.08203146,3360.12104865,3360.4306381,3364.57953525,1133.40444175,0.33707082,3362.51130179
1642068300,3373.83845939,3364.62452801,3364.62452801,3369.45,30531.35340728,9.05728173,3370.91793293
1642068600,3372.09304053,3364.84,3369.44267461,3369.89805061,1826.78124313,0.54196089,3370.68832243
1642068900,3376.06,3368.88901143,3369.24699182,3375.59013061,8240.40100304,2.44276361,3373.39272998
1642069200,3376.77569991,3371.76560587,3373.86887255,3371.76560587,3527.7512566,1.04513877,3375.39029061
1642069500,3373.34863335,3364.4,3371.76560587,3364.4,37170.91042645,11.03798342,3367.54541224
1642069800,3367.27671532,3358.61066675,3365.59716228,3367.27671532,13910.68277827,4.1393425,3360.60202273
1642070100,3367.2923656,3365.92890461,3367.2923656,3365.92890461,176.14017799,0.05232932,3365.99401632
1642070400,3363.67491621,3362.05214904,3363.67491621,3362.6099802,74.61699814,0.02218894,3362.80138407
1642070700,3366.65025842,3362.75897756,3362.85548701,3366.46832376,13947.52995048,4.14643379,3363.74114645
1642071000,3365.06720581,3358.76165738,3365.06720581,3362.13049527,3246.2415812,0.96570975,3361.50854974
1642071300,3363.15185697,3356.38647942,3361.75517164,3356.51756696,29093.91404072,8.65399599,3361.90519088
1642071600,3359.33466988,3351.69788212,3356.68539203,3351.69788212,338.72869751,0.10095911,3355.10780071
1642071900,3351.8,3347.39844489,3351.53889533,3348.53,55287.80855055,16.51247164,3348.2454811
1642072200,3350.35126341,3338.16852703,3348.53,3343.14141965,1597.68132315,0.47779465,3343.86607961
1642072500,3341.58,3335.13,3341.58,3341.17498308,14359.83777194,4.30309105,3337.09828704
1642072800,3345.74371835,3339.82670723,3340.38119985,3339.82670723,744.20665481,0.22258687,3343.44363986
1642073100,3338.38302753,3331.44308139,3338.38302753,3335.9,1282.12313966,0.38455825,3334.01543112
1642073400,3341.30691677,3334.85379282,3334.85379282,3336.81902454,236.95481853,0.07097288,3338.66708711
1642073700,3343.9,3337.17,3337.17,3341.64063862,162.09370722,0.04850359,3341.89092443
1642074000,3343.03218949,3340.01211115,3342.65757436,3340.91910572,11072.79057368,3.31378705,3341.43093886
1642074300,3340,3330.41692289,3340,3335.42901712,1151.25947721,0.345408,3333.04230711
1642074600,3337.8424906,3334.95170647,3336.67486617,3336.82214584,3446.21209435,1.0328168,3336.71188768
1642074900,3337.23166156,3333.46266511,3336.05517234,3334.60493775,95.08153751,0.02850641,3335.44411631
1642075200,3342.51573246,3335.55335725,3335.55335725,3341.38534235,1421.96846225,0.42559888,3341.10010406
1642075500,3353.42261312,3340.96343572,3340.96343572,3350.55269614,30635.16967176,9.14525335,3349.84373852
1642075800,3353.99999999,3350.29377225,3351.64101147,3351.34398829,20953.56695863,6.24754186,3353.88980629
1642076100,3351.17642318,3342.82126466,3350.9386651,3344.33767271,193.93956423,0.0579859,3344.59867368
1642076400,3348.27261359,3343.50164086,3345.52110614,3348.27261359,4772.20555315,1.42560164,3347.5028502
1642076700,3351.17491956,3347.44761834,3347.44761834,3349.80494893,6033.20179148,1.80041872,3350.99925615
1642077000,3354.08926865,3348.52445158,3351.51005467,3354.08926865,4461.84087384,1.33080069,3352.7491437
1642077300,3357.53211986,3353.13939579,3355.22963932,3357.53211986,12446.45150292,3.70774789,3356.8764307
1642077600,3361.87212636,3356.23925957,3356.23925957,3359.34514913,35859.93487628,10.67323393,3359.80032963
1642077900,3361.70089816,3357.18693427,3358.89625583,3358.02564351,651.04987098,0.193917,3357.36356781
1642078200,3363,3357.7,3359.41278897,3362.4878293,12304.06797596,3.65907803,3362.61426378
1642078500,3366.46832376,3360,3362.11775587,3366.03411203,609.81457967,0.18125378,3364.42406707
1642078800,3366.73203589,3357.70000001,3365.86,3362.52926375,13064.15386799,3.88394411,3363.63075729
1642079100,3366.42283282,3357.92860915,3366.42283282,3357.92860915,498.5025969,0.14812264,3365.47199608
1642079400,3362.22386898,3355.60506846,3360.79258109,3359.66970687,12270.21175038,3.65222818,3359.650916
1642079700,3359.57,3354.6,3359.57,3356.51447228,45.56155096,0.01357401,3356.52846594
1642080000,3360.3618864,3354.6,3357.00546954,3356.06534297,30708.13215317,9.14856779,3356.60541169
1642080300,3354.84743351,3350.3413713,3354.6,3354.40863029,429.49747944,0.12804261,3354.33243236
1642080600,3374.9050274,3352.41,3353.96,3372.16,32786.71510568,9.74765523,3363.54890812
1642080900,3375.90253,3370.23,3372.83136174,3373.03331683,10953.64253507,3.24632212,3374.16994684
1642081200,3373.2,3364.56,3373.2,3364.72657872,36805.58461067,10.92124606,3370.09022674
1642081500,3372.29848446,3366.08000001,3366.23403708,3368.86346829,24656.86851559,7.31454375,3370.93732136
1642081800,3370.6003727,3364.7282694,3370.6003727,3367.08,36897.55148736,10.95681224,3367.54438053
1642082100,3375.16133316,3362.61518246,3365.91,3375.16133316,33906.00237632,10.06796761,3367.7107128
1642082400,3374.79684478,3364.47389131,3374.79684478,3367.40863344,5693.18042875,1.68833378,3372.07043784
1642082700,3373.93689966,3364.80728062,3370,3373.93689966,3272.20187743,0.97001161,3373.36362131
1642083000,3375.36267148,3366.50840126,3374.94,3372.08,19806.74714915,5.87686844,3370.28935586
1642083300,3390,3370.05270639,3375.48657481,3385.19,80080.79536533,23.67726436,3382.18107243
1642083600,3389.99999999,3381.58,3382.29101077,3386.24238835,179.34527322,0.05297993,3385.15496758
1642083900,3390.10891128,3383.56,3385.76,3384.65971348,19614.04762662,5.78922407,3388.02702909
1642084200,3395,3385.29045446,3386.00975583,3388.96540893,16885.5468924,4.97845893,3391.72164113
1642084500,3408.41704031,3387.15854355,3389.25,3408.41704031,46706.36745585,13.73298143,3401.03623484
1642084800,3409.31122014,3383.64,3407.4,3389.3394757,31854.33564812,9.37601719,3397.42718071
1642085100,3390.31508444,3369.22524689,3390.31508444,3374.34792777,17414.78068878,5.15373202,3379.06212841
1642085400,3377.76627596,3371.87867746,3373.97,3375.2862107,4870.81418325,1.44372506,3373.78238988
1642085700,3390.35,3375.88470962,3375.88470962,3386.36600762,4621.87747448,1.36614271,3383.15861194
1642086000,3389.04811523,3372.47587829,3386.27873547,3374.93676534,14059.27712662,4.16571751,3374.99532622
1642086300,3375.23469311,3369.67,3372.26527819,3369.67,12292.5215826,3.64565286,3371.82997247
1642086600,3370.7257187,3351.82,3370.7257187,3353.19032815,96276.81320399,28.63863015,3361.78136662
1642086900,3352.31,3300,3352.14373208,3309.56,229093.23492526,69.13419158,3313.74721667
1642087200,3320.91306132,3307.86,3315.75971258,3316.20120592,12378.64001401,3.73360311,3315.46756559
1642087500,3316.71407797,3293.00000001,3315.45625467,3312.51787704,174260.75387563,52.75848605,3302.99003861
1642087800,3313.04394505,3286.57652545,3313.04394505,3290.9,35919.88618676,10.88666802,3299.43800258
1642088100,3303.17841522,3292.03228846,3292.03228846,3301.1861762,12628.97451128,3.8288944,3298.33450389
1642088400,3307.87362564,3294.79,3305,3296.84287485,12536.43357177,3.79695164,3301.71009809
1642088700,3303.41720989,3290,3295.77,3290,2037.07532167,0.6183295,3294.48186068
1642089000,3291.55897042,3271.81,3291.55897042,3277.13815918,74239.79935215,22.62775004,3280.91830698
1642089300,3303.76,3272.55,3281.1820294,3299.70252882,31074.86646378,9.44276015,3290.86686203
1642089600,3300.57582283,3293.03,3300.57582283,3293.03,4084.47535315,1.2399076,3294.17720574
1642089900,3316.7,3292.74970254,3298.08,3313.6,81917.24171744,24.72469695,3313.17475328
1642090200,3313.28,3293.11,3313.28,3294.43507635,19906.39693516,6.01748358,3308.0932703
1642090500,3300,3286.12,3294.20806988,3295.94116151,2189.48121392,0.6639551,3297.63445438
1642090800,3302.47,3288.76102419,3291.55664235,3301.81325435,9871.84902605,2.99403476,3297.17248374
1642091100,3309.55435285,3305.30227406,3306.76122009,3309.55435285,3216.92282526,0.97259878,3307.55383557
1642091400,3308.10461446,3299.7041328,3307.15147606,3306.32347068,1863.39040961,0.56443503,3301.33728521
1642091700,3311.41137708,3305.41443966,3305.46968328,3310.332765,5401.43029225,1.63273859,3308.20274925
1642092000,3317.2,3309.475755,3310.33275625,3315.20399906,31577.82984303,9.5245533,3315.41321135
1642092300,3316.99852804,3307.65677448,3315.16317786,3307.65677448,11741.37616856,3.54217845,3314.73310401
1642092600,3307.74092318,3300,3306.66496912,3306.74872231,4153.26201688,1.25669018,3304.92119934
1642092900,3305.11248898,3300.18084774,3305.11248898,3300.56219313,530.87666476,0.16071378,3303.24297496
1642093200,3301.64339711,3293.7639551,3300,3293.7639551,24819.40800053,7.52074167,3300.12771207
1642093500,3300.67868427,3287.85703633,3293.49328445,3300.67868427,15818.27178929,4.80328484,3293.21960204
1642093800,3299.50584599,3275.44000005,3299.50584599,3275.44000005,5367.88939509,1.63594026,3281.2258041
1642094100,3278.90649774,3256.80709496,3276.31203162,3256.80709496,92339.02237891,28.26734654,3266.63212793
1642094400,3260,3249.2198677,3255,3257.64335392,9856.11071217,3.0315033,3251.22875907
1642094700,3272.81845049,3260.56529339,3260.56529339,3268.37144814,12805.97475568,3.91848852,3268.09041045
1642095000,3285,3259.91474223,3261.76756957,3283.38364925,10298.22489137,3.14886306,3270.45816065
1642095300,3285.91123949,3276.57073895,3283.87450825,3279.19476157,50772.0402133,15.47273273,3281.38804562
1642095600,3281.48024116,3275.45417809,3281.48024116,3276.6379362,1073.18921563,0.32738597,3278.05499923
1642095900,3278.14069587,3267.94927115,3275.75206262,3268.21853365,549.56873237,0.16779693,3275.20135422
1642096200,3276.4475925,3267.68452927,3267.68452927,3268.32849001,524.2916389,0.16032892,3270.10023462
1642096500,3282.27058338,3270.02496044,3270.02496044,3280.12575497,109951.68572632,33.52397383,3279.79273232
1642096800,3286.01914197,3276.13313595,3278.16493276,3285.88403417,12737.60906394,3.88711822,3276.87719874
1642097100,3292.00897218,3284.47254931,3284.47254931,3290,14296.30598833,4.34469851,3290.51738697
1642097400,3290.04451769,3284.98550813,3288.38686588,3284.98550813,511.76290357,0.1555849,3289.28388023
1642097700,3293.17653852,3286.97598311,3286.97598311,3292.72635412,3682.10727137,1.11812046,3293.12216625
1642098000,3296.36521519,3288.51914416,3293.00180826,3289.92583882,1998.56871208,0.6068311,3293.45136083
1642098300,3293.87216271,3284.53928041,3291,3289.34213628,2541.8466843,0.77242063,3290.75452619
1642098600,3289.3157733,3283.50104051,3286.87217477,3289.3157733,8538.72505872,2.59860151,3285.89244094
1642098900,3289.20803365,3282.41202745,3289.20803365,3283.37911136,936.60701856,0.28528193,3283.09268858
1642099200,3281.75900049,3275.69379647,3281.75900049,3277.38937655,4634.40468433,1.41420278,3277.04396418
1642099500,3281.07017619,3278.14821166,3278.22106065,3281,36145.55596008,11.01674839,3280.96409943
1642099800,3282.34924316,3271.53973715,3282.34924316,3271.53973715,6323.53488021,1.93076445,3275.14569693
1642100100,3272.8308532,3263.46291688,3271.4,3271.19523445,23546.14497434,7.21315241,3264.33487551
1642100400,3285.47284578,3267.6990741,3267.6990741,3280.67438938,1042.97136964,0.31807416,3279.01948916
1642100700,3288.29816523,3274.69923049,3280.30927999,3288.29816523,31263.68748873,9.53579736,3278.5603876
1642101000,3288,3285.00514971,3288,3285.00514971,997.65355866,0.30345935,3287.60197591
1642101300,3289.96219485,3265.323089,3287.8681551,3267.52060821,2176.59076934,0.66386102,3278.68439894
1642101600,3274.55669498,3266.1460751,3266.1460751,3269.23309195,3234.65907368,0.99015678,3266.81505295
1642101900,3274.89510465,3268.11391663,3268.11391663,3273.73195549,7157.23562686,2.18623141,3273.77769531
1642102200,3273.38187179,3265.17763175,3270.94880962,3270.02024008,30512.3404044,9.32676338,3271.48220247
1642102500,3270.99012216,3256.3,3270.32934705,3256.3,1838.42853909,0.56387079,3260.37200666
1642102800,3260.71857012,3248.61989161,3256.20854435,3260.67978159,1606.73076812,0.49399566,3252.52000822
1642103100,3262.67389997,3255.22777318,3257.94201279,3255.43945864,29222.33648713,8.96115819,3260.99995865
1642103400,3271.58142464,3257.11923442,3257.11923442,3268.37874156,7257.71663994,2.22560439,3261.00931169
1642103700,3272.41237705,3269.1122417,3269.1122417,3271.64449539,3835.50903768,1.17272394,3270.59839648
1642104000,3270.8759843,3253.18577492,3269.26303156,3253.18577492,21161.10494939,6.48420211,3263.48633037
1642104300,3250.87142267,3238.32471234,3250.87142267,3242.0223599,51331.78594621,15.82084962,3244.56569521
1642104600,3242.27217746,3234,3240.7538051,3242.27217746,33561.58136854,10.36740536,3237.22090563
1642104900,3254.18246322,3239.84464289,3239.84464289,3253.7425834,42145.30632408,12.97962876,3247.03480379
1642105200,3255.24847936,3248.88884911,3251.25687191,3253.92176376,5788.50711434,1.78164746,3248.9632457
1642105500,3258.19110518,3252.69165187,3253.25588785,3257.68043626,11859.14408661,3.64370797,3254.69115095
1642105800,3260.68685582,3252.93926945,3260.05619923,3257.76255877,24718.01728549,7.58910631,3257.03927126
1642106100,3258.66612142,3249.60748495,3258.66612142,3249.70585592,67565.41293813,20.78723094,3250.33253025
1642106400,3265.09207852,3250.0163425,3250.0163425,3263.22319828,6665.40099085,2.04800444,3254.58327173
1642106700,3261.47392193,3255.04461601,3260.91529986,3257.20717655,49525.52371161,15.21231059,3255.6213876
1642107000,3260.44804527,3250.47700402,3258.23505285,3259.21512504,1493.50878162,0.45888301,3254.66131689
1642107300,3271.42,3254.91847853,3257.67981578,3271.42,12038.09523376,3.68274787,3268.78071991
1642107600,3274.89001643,3267.00504181,3271.42,3268.00667441,46739.02565747,14.28084642,3272.8470206
1642107900,3269.68013154,3266.06992331,3267.17659758,3266.37312292,91791.65020703,28.08914556,3267.86907814
1642108200,3273.0428018,3266.5,3266.5,3272.99999999,1312.94451996,0.40157221,3269.5104075
1642108500,3275.22853825,3270.67864868,3272.99999999,3275.21733423,6085.50215749,1.85849492,3274.42496183
1642108800,3275.21733423,3265.81658726,3275.21733423,3266.13231746,718.84215273,0.2200907,3266.11779932
1642109100,3268.31180708,3266.44804767,3266.44804767,3267.09856489,8426.05862511,2.57837901,3267.96742931
1642109400,3274.08901856,3265.54695994,3265.54695994,3274.08901856,41.34237793,0.01264399,3269.72561163
1642109700,3273.9253141,3268.01609027,3273.9253141,3268.58899401,480.51000452,0.14688312,3271.37661924
1642110000,3272.48874543,3267.84580571,3267.84580571,3270.68792278,29.09750986,0.00889645,3270.6877314
1642110300,3274.94080164,3272.07582778,3272.07582778,3274.4692002,19.07243274,0.0058254,3274.01255548
1642110600,3273.8209834,3269.49039292,3273.22364978,3270.89160841,143.2896,0.04379185,3272.0608972
1642110900,3273.6014585,3268.50419003,3270.89160841,3268.92986217,7385.40125875,2.25806115,3270.68257595
1642111200,3270.38232518,3268.97387467,3269.82870073,3269.84937006,23.63995673,0.00722999,3269.70808191
1642111500,3275.09355622,3270.25812169,3270.25812169,3273.64232023,1050.26573195,0.32110442,3270.79188743
1642111800,3274.14899665,3260.85321286,3274.14899665,3260.85321286,22414.6873419,6.85581965,3269.43946693
1642112100,3264.10683304,3260.66190818,3260.66190818,3262.31212497,24.79554036,0.00760142,3261.96162884
1642112400,3264.69794102,3261,3264.69794102,3261.26811099,1072.21622794,0.32865126,3262.47411295
1642112700,3264.11199141,3260,3263.3777744,3264.11199141,85.98515305,0.02637023,3260.69029581
1642113000,3265.56017245,3264.28523888,3264.28523888,3264.50523918,147.38067503,0.04513974,3264.98723819
1642113300,3264.2845824,3255.62335085,3264.2845824,3255.62335085,6233.90016789,1.91436143,3256.38621328
1642113600,3258.16033219,3251.37526383,3255.03937018,3253.4268197,182.24643848,0.05601125,3253.74703277
1642113900,3255.21050517,3246.6469988,3255.21050517,3247.09711109,43059.69013228,13.26011136,3247.30984252
1642114200,3248.80424425,3247.05713113,3248.63393833,3248.80424425,43.63655681,0.01343566,3247.816394
1642114500,3250.49984984,3246.90210106,3248.45311782,3246.90213111,61.38631925,0.01889792,3248.31088605
1642114800,3252.61889138,3242.94954687,3245.80426222,3252.61889138,1197.00331896,0.36873142,3246.27426371
1642115100,3256.15002252,3252.50492531,3253.58857262,3254.57359367,133.50037359,0.04102664,3253.9923716
1642115400,3258.13018922,3252.53206592,3254.37894304,3252.53206592,236.66816573,0.07268451,3256.10182603
1642115700,3252.95773036,3248.01417202,3252.4689457,3249.51703549,16382.03429967,5.04215228,3249.01617205
1642116000,3258.52205401,3248.17664381,3248.17664382,3257.18489482,8183.68614982,2.51929101,3248.40842814
1642116300,3260.63001701,3256.98856063,3257.84521828,3259.16066942,352.84326627,0.10828368,3258.50826528
1642116600,3261.50500378,3254.75234634,3258.25587279,3261.50500378,60198.1207699,18.48123681,3257.25606942
1642116900,3259.95523729,3257.16900109,3259.95523729,3258.73513559,1751.33860409,0.53745551,3258.57409871
1642117200,3261.69,3255.29931997,3260.96336117,3256.54411724,1491.23869457,0.45724652,3261.34509361
1642117500,3253.51660572,3249.64230074,3253.24284819,3253.38703256,1033.6464621,0.3179266,3251.2110094
1642117800,3253.89637065,3248.08959829,3253.03613005,3248.08959829,271.80495613,0.08358726,3251.75099816
1642118100,3247.02838134,3234.23238876,3247.02838134,3240.10379244,3207.54009476,0.99066547,3237.76309147
1642118400,3243.39789323,3222.93597216,3242.13538708,3228.07001368,38118.09285263,11.78787802,3233.66875598
1642118700,3236.15,3223.8823432,3226.11043608,3236.15,4009.50151217,1.24313436,3225.3162982
1642119000,3251.10231503,3233.70520511,3237.6,3251.10231503,10451.32471207,3.22250763,3243.22729751
1642119300,3255.05660535,3250.1407073,3251.62195886,3255.05660535,1046.26291009,0.32180376,3251.24513801
1642119600,3252.57038164,3241.58216464,3251.08690816,3242.81186953,10458.01439436,3.22348901,3244.31520068
1642119900,3247.34426221,3239.71582862,3243.05866087,3239.71582862,3346.82209615,1.03146743,3244.71912423
1642120200,3249.51931855,3241.81108461,3241.81108461,3248.58483414,259.73788668,0.08002164,3245.84558233
1642120500,3262.55086831,3253.20311247,3253.20311247,3260.74699328,726.22777705,0.22271521,3260.79111099
1642120800,3265.30903066,3257.14471081,3261.66295851,3262.6705765,83570.09759091,25.63728583,3259.70924321
1642121100,3263.77752084,3260.03437836,3263.77752084,3260.03437836,37.06407238,0.01136365,3261.63445557
1642121400,3268.40327064,3259.50531087,3259.50531087,3267.32797217,5446.12417733,1.66787921,3265.29891654
1642121700,3267.43646906,3264.71207945,3267.43646906,3264.71207945,560.17729507,0.17144698,3267.35002901
1642122000,3265.66907507,3261.26894288,3261.69690933,3265.66907507,1179.68756978,0.36156672,3262.71059953
1642122300,3266.52605106,3261.8032892,3264.69804233,3262.10777173,582.76386192,0.17850381,3264.71385636
1642122600,3264.44200135,3259.77556918,3263.61599808,3262.38978219,75.56142511,0.02316291,3262.17323789
1642122900,3264.45398332,3260.18339782,3261.0126108,3264.45398332,285.74415642,0.08757597,3262.81463306
1642123200,3264.47150242,3257.79654501,3264.47150242,3257.79654501,274.76274971,0.08419577,3263.37949892
1642123500,3261.49362554,3257.03281855,3257.03281855,3258.33666338,13650.53460347,4.18560779,3261.30284736
1642123800,3256.32237768,3251.97721408,3256.03680972,3256.20785251,745.11279246,0.22887575,3255.53402868
1642124100,3263.43943252,3259.3525444,3259.3525444,3263.3586438,3852.19927288,1.18083981,3262.25389783
1642124400,3263.13405029,3253.56429187,3263.02361826,3253.56429187,22546.83090833,6.91081632,3262.54234873
1642124700,3261.2278011,3251.48972417,3251.48972417,3260.6136656,170.79994274,0.05243047,3257.64660795
1642125000,3262.54041064,3258.31780786,3260.11217166,3262.54041064,1288.97137926,0.39536277,3260.22447501
1642125300,3261.93452934,3254.8922189,3261.50239828,3257.29158233,13936.60198852,4.27978309,3256.38045093
1642125600,3262.03186208,3256.76279842,3257.19494134,3261.86326791,24665.29347976,7.57170763,3257.56020769
1642125900,3264.59522305,3259.55891279,3261.68125586,3259.55891279,233.61188249,0.07160668,3262.43141697
1642126200,3259.40823405,3248.58856397,3259.40823405,3248.58856397,623.22196861,0.19137316,3256.5798078
1642126500,3253.14250601,3245.52162194,3248.58856397,3252.7012652,2880.52775447,0.88689445,3247.88113678
1642126800,3260.49027517,3254.11543746,3254.11543746,3259.02331026,5165.31140307,1.58554822,3257.74475851
1642127100,3264.21052631,3258.40384366,3258.40384366,3263.02424999,54.1521597,0.01660557,3261.08406435
